Segment_id,Start_time_seconds,End_time_seconds,Start_time_formatted,End_time_formatted,Duration_seconds,Sentence,Emotion_core
509,3603.68,3613.88,60:03,60:13,10.2,"konserwatywna i można powiedzieć, że taka sztywniara ja na przykład nigdy w życiu nie grałam w butelkę nigdy w życiu nie całowałam się tak, że z obcym chłopakiem nigdy.",sadness
515,2040.83,2047.87,34:00,34:07,7.04,"Pamiętam bardzo dobrze takie wyjście do restauracji, gdzie zamówiłam spaghetti bolognese i byłam po savoir vivre, tak?",sadness
998,3674.71,3681.81,61:14,61:21,7.1,"I uważam, że wtedy powstają najlepsze utwory, bo są po pierwsze organiczne, po drugie nie są pod nóżkę, tylko są pod emocje.",sadness
28,159.75,173.55,02:39,02:53,13.8,"Ale to widzisz to jest ciekawe bo z drugiej strony oglądałem taki dokument o jednym z najpopularniejszych ekonomistów na świecie i powiedział, że zrobił taki eksperyment z ludźmi i powiedział, że rozda im najlepsze samochody jakie istnieją na świecie ale jest tylko jeden warunek.",sadness
419,1159.13,1160.25,19:19,19:20,1.12,Przykro mi bardzo.,sadness
509,1039.17,1041.01,17:19,17:21,1.84,Ja będę się z tobą łączył w bólu.,sadness
198,1176.45,1178.45,19:36,19:38,2.0,Mało brakowało.,sadness
580,4008.37,4017.39,66:48,66:57,9.02,"No nie, nie, ale pomijamy ten, to są te początki, to, to zastanawiam się na ile te przejście takie na taką solową karierę to nie było coś takiego co było od nowa i to naprawdę było, ja pamiętam.",sadness
140,1157.05,1166.23,19:17,19:26,9.18,"Historia mojej babci jest tragiczna, bo ona zakochana była w moim dziadku, który jak zmarł, to absolutnie nigdy nie chciała spojrzeć na żadnego innego faceta.",sadness
372,2589.53,2593.43,43:09,43:13,3.9,"Dla mnie te parę dni za późno, bo bym nie paliła papierosów wtedy.",sadness
698,4768.68,4774.28,79:28,79:34,5.6,"Nie wiem dlaczego mężczyznom bardziej przypisuje się taką większą brutalność, a kobiety...",sadness
127,474.59,477.63,07:54,07:57,3.04,"No i no moi drodzy, koniec dnia.",sadness
1354,4980.77,4982.39,83:00,83:02,1.62,"Bałam się, że będzie mnie bolało.",sadness
74,330.46,339.2,05:30,05:39,8.74,"Ale teraz bardzo często zadaję jej pytania o rzeczy, o które wiem, że muszę zapytać, bo jeżeli jej zabraknie, to nie dowiem się.",sadness
1295,4730.81,4738.48,78:50,78:58,7.67,"Poza tym miałam taką satysfakcję, bo wiem, że nie wygrałaś przez to, że właśnie Polacy głosowali na białych, a nie na ciebie, więc my im pokażemy.",sadness
922,6360.15,6380.24,106:00,106:20,20.09,"Wtedy byłaś na lekach i to tak mniej więcej, bo ja pamiętam taki mój podcast z Kubą Żulczykiem, on co prawda był uzależniony, ale powiedział, że w tamtym okresie, kiedy wychodził z uzależnienia, zakochał się w dziewczynie, a terapeuta mu wtedy powiedział, że nawet jakby tam ptak przelatywał, abyś na niego spojrzał, to on by był od razu zakochany, bo po prostu ktokolwiek na niego zwrócił uwagę.",sadness
1117,4035.11,4060.61,67:15,67:40,25.5,"Ale widać, bo każdy inny, szczerze powiedziawszy, by odpuścił, bo zobacz, całe twoje życie zawodowe generuje pieniądze, popularność, generuje wszystko, to, co możesz dostać też, kiedy byś śpiewała, no że to jest jakieś tam po prostu wypadkowa tego wszystkiego, a jednak idziesz ku miłości, no bo ty miałeś taki moment u terapeuty, że on ci zadał pytanie, że jak masz być szczęśliwa, skoro nie robisz czegoś, co ci daje szczęście.",sadness
344,2442.59,2444.21,40:42,40:44,1.62,im mnie szkoda.,sadness
279,1216.53,1218.81,20:16,20:18,2.28,Nie zostawiajcie nas samych.,sadness
383,1301.16,1305.16,21:41,21:45,4.0,"Mimo, że to nie jest do nas podobne, to podejśliśmy do tego tak, jakbyśmy mogli bzykać.",sadness
180,753.92,762.7,12:33,12:42,8.78,"A ja czułam na przykład, że chciałabym robić coś innego już, bo to już zrobiłam, więc miałam cały czas pęd w sobie, że okej, no ale to już zrobiłam, to co dalej, to co dalej?",sadness
254,829.18,846.64,13:49,14:06,17.46,"Nawet, powiem Ci szczerze, że nawet by mi to nie przeszkadzało, gdyby w tyle tak naprawdę nie rozgrywał się dramat urodzinny, mój dramat, gdzie, wiesz, za każdym razem widziałam łzy mojej matki, chorobę mojej matki i tak naprawdę, no, straszne rzeczy, które się działy w moim domu.",sadness
108,916.91,921.03,15:16,15:21,4.12,"No dobra czekaj ale jak tak się ubierałaś to twój tata czasami ci nie mówił, że.",sadness
982,6829.62,6833.36,113:49,113:53,3.74,"No właśnie, bo też randkowanie chyba w twoim wydaniu jest trudne, no bo jesteś do domu.",sadness
265,458.64,460.24,07:38,07:40,1.6,Sam se to oswyraj.,sadness
218,768.22,769.56,12:48,12:49,1.34,Tak samo jest w przypadku wielorobów.,sadness
10,42.38,45.55,00:42,00:45,3.17,"Dlatego każdy, kto ze mną rozmawia, rozmawia na tych samych zasadach.",sadness
1235,4465.07,4468.21,74:25,74:28,3.14,I czułam się po prostu jakiś produkt.,sadness
369,815.68,820.28,13:35,13:40,4.6,"Ja wolałem chyba sam to ugryźć, zanim on to ugryzł, bo ja widziałem to tak.",sadness
134,572.4,575.59,09:32,09:35,3.19,"Pamiętam, że było bardzo dużo obowiązków.",sadness
386,2696.89,2703.21,44:56,45:03,6.32,"Zaczęłam wtedy słuchać Guano Apes, zwróciłam do tych kaset Metallica i mojego brata i mówię, nie no przecież jestem stworzona do rocka.",sadness
270,1999.9,2004.14,33:19,33:24,4.24,"Bo podobno powiedziałaś tak, za przychodzenie po nocach i inne rzeczy.",sadness
288,2148.54,2163.78,35:48,36:03,15.24,"Tak się wydaje ale, pani która była tak bardzo gruba, że się nigdy nie rusza z fotela i pamiętam, że się szykowałam na sylwestra i mam tak od trena jak szczur na otwarcie kanału i miałam jej pokój i ona siedziała w tym fotelu i i taki dzień sobie nalała.",sadness
533,3742.19,3759.33,62:22,62:39,17.14,"No właśnie to wiesz to jesteśmy 20 lat dalej i nadal mówimy, że to jest brutalna gra ale nie ma zasad chyba tak naprawdę No bo jak spojrzysz sobie ten program on obiektywnie zresztą TVN musiał przeprosić za program Agnieszki Szulim No to to pokazuje, że nie ma granic nie ma, że możemy strzelać do siebie niezależnie gdzie i możemy kopać w korocze.",sadness
785,5353.52,5362.75,89:13,89:22,9.23,"Nie kontaktował tylko bezpośrednio od razu producentka, chwilę potem jak wyszłam ze studia przeprosiła za tą całą sytuację, że mega niezręczna i, że to nie tak miało być.",sadness
927,3393.92,3399.46,56:33,56:39,5.54,"Mi się wydaje, że problem jest z tym oto panem, że on jeszcze się nie pogodził z tym, że on coś zrobił nie tak.",sadness
386,1524.24,1532.36,25:24,25:32,8.12,"Mój tata dzisiaj to jest ktoś inny niż kiedyś, więc ciężko teraz się opowiadać o nim w jednotorowej wypowiedzi.",sadness
17,41.04,45.1,00:41,00:45,4.06,"Dobra, olać te Mazury, przecież tak samo możemy się napić pod blokiem.",sadness
854,5843.63,5845.57,97:23,97:25,1.94,Dla mnie to był po prostu koszmar i trauma.,sadness
309,1069.98,1104.32,17:49,18:24,34.34,"Dzień, dwa nie ma, halo, to bo już Tęskniłem za tym słowiańskim vibe'em trochę, powiem szczerze.",sadness
753,5136.51,5137.51,85:36,85:37,1.0,Może jakoś miał...,sadness
885,2977.81,2979.27,49:37,49:39,1.46,I tak już za Polską tęskniłem.,sadness
275,1204.57,1206.11,20:04,20:06,1.54,Włosami?,sadness
911,3329.79,3331.65,55:29,55:31,1.86,I tak samo było z moimi partnerami.,sadness
121,317.66,318.78,05:17,05:18,1.12,Sami zobaczcie!,sadness
444,771.53,772.87,12:51,12:52,1.34,"No zostaje, smak tak samo.",sadness
623,4246.99,4250.75,70:46,70:50,3.76,"To kiedyś więc zdaję sobie sprawę, że mogło być ciężko.",sadness
920,3367.78,3372.37,56:07,56:12,4.59,"Ja teraz z perspektywy czasu uważam, że każdy pojawia się w twoim życiu z jakiegoś powodu i na jakiś czas.",sadness
190,1471.69,1477.97,24:31,24:37,6.28,Znaczy przecież czasami w bawieniu się w berka to po prostu czasami dzieciństwo jest po prostu do takich prostych prozaicznych rzeczy.,sadness
200,1562.57,1566.65,26:02,26:06,4.08,Do tego czasu wyjazdu do do Warszawy jakiekolwiek były z tą problemy wychowawcze czy.,sadness
791,2947.04,2948.3,49:07,49:08,1.26,"No nie, no już przecież powiedzieliśmy, ale...",sadness
65,303.73,309.22,05:03,05:09,5.49,"To jest inne w ogóle jakaś inne pokolenie, inna siła, ale naprawdę ta siła się wywodzi z czego?",sadness
278,2060.63,2080.15,34:20,34:40,19.52,"W tym kufrze, trzymałam alkohol dla koleżanek ze starszych klas, który No wiadomo mimo, że sportsmenki No to lubiły czasem sobie tam poimprezować No to były te czasy kiedy się też spotykały z chłopcami i tak dalej No i dyrektor kiedyś zrobił trzepanie całego.",sadness
104,869.78,886.9,14:29,14:46,17.12,Wiesz jakieś tam rytuały pielęgnacyjne coś tam to w ogóle nie interesuje mnie to natomiast wtedy jak byłam młodsza to wiesz to było inaczej hormony chłopcy trzeba się przetransformatować na jakiś taki wiesz wajpy spódniczek nauczyć się chodzić na obcasach pokazy mody.,sadness
931,3482.85,3495.89,58:02,58:15,13.04,"Plus, kiedy zobaczyłem, przeczytałem scenariusz drugiego sezonu, to miałem tak, że wow, no to tak jakby, nie wiem, na placu zabaw ktoś ci jeszcze dobudował kolejną zjeżdżalnię i kolejną zjeżdżalnię i trzy karuzele, nie?",sadness
58,455.75,461.11,07:35,07:41,5.36,"Zatęskniłem za tym, żeby jednak spać we własnym łóżku.",sadness
443,3082.82,3105.94,51:22,51:45,23.12,"Miałam 17 lat jako, wiesz powiedzmy frontmen ka zespołu rockowego gdzie jest, są sami dorośli 30 parolatkowie, którym w ogóle nie przeszkadza, że gramy tak samo beznadziejne non stop koncerty wciąż nie rozwijamy się nie zarabiamy coraz więcej śpimy w jakichś rozmiarze hostelach.",sadness
622,2436.8,2439.04,40:36,40:39,2.24,"Bardzo ładnie nazwałaś tatę, ale...",sadness
958,6627.39,6641.2,110:27,110:41,13.81,"Status kobiety trochę mierzy się, faktem czy jest sama czy nie to jest najmniejszy problem to jest sekunda naprawdę sekunda więc nie chodzi o to czy ja się za, zakocham czy nie.",sadness
358,1424.74,1427.42,23:44,23:47,2.68,"No ale to ty powiedziałeś, że ty takich wybierasz trochę, no to znaczy...",sadness
1108,4092.78,4096.26,68:12,68:16,3.48,"To jest strasznie smutne, że w ogóle padają te słowa.",sadness
295,813.81,815.49,13:33,13:35,1.68,Jest taką samą wariatką jak ja.,sadness
1484,5468.24,5477.2,91:08,91:17,8.96,"Więc szczególnie mając tę świadomość, zadałeś takie pytanie na początku, czy chcesz być wzorem dla dzieci i młodzieży, no to myślę, że takie osoby to już tym bardziej nie powinny tego robić.",sadness
984,6838.04,6839.54,113:58,113:59,1.5,To się niestety tak dzieje.,sadness
389,1541.74,1558.18,25:41,25:58,16.44,"Więc tata w moim dzieciństwie, jeszcze raz podkreślę w moim, dlatego że moje rodzeństwo miało inne, był niedostępny, był takim wzorcem, pojawiał się w domu to taki wiesz, Do wzdychania.",sadness
739,2748.6,2753.86,45:48,45:53,5.26,"Pamiętam, jak mi to powiedział, że wiesz, że wezmę to, jak oni śpiewają i wszystko runie.",sadness
986,6843.7,6850.7,114:03,114:10,7.0,"Ale ja nie chodzę na, ja nie wiem, nie pamiętam kiedy ja ostatni raz byłam na jakiejś takiej randce.",sadness
48,356.32,363.66,05:56,06:03,7.34,"Przede wszystkim nie szukać właściwego partnera, tylko samemu stać się właściwą osobą.",sadness
665,4526.59,4535.21,75:26,75:35,8.62,"Mają większą krzepę większą wyobraźnię idą trochę z tym nurtem zagranicznym widać, że się bardziej starają i pewnie dlatego ta płyta.",sadness
244,1841.73,1870.28,30:41,31:10,28.55,"No ale ona mnie przyjęła bo zobaczyła, że jestem pyskata, że ja jestem taka wiesz jak ona lubi, że nie nikt nie wchodzi palcem, że wszyscy jej wchodzą, do tyłka wiesz przez palec i każdy się umizguje każdy wiesz udaje kogoś kim nie jest tylko po to żeby ona, go polubiła a ja wręcz przeciwnie ja byłam taka jak ona, czyli prosto z mostu nie lubisz mnie trudno i bardzo się I tam zaczęłam wtedy jeździć razem z rodzicami raz w tygodniu do Warszawy na te lekcje.",sadness
295,2180.0,2193.08,36:20,36:33,13.08,"To wtedy już jest cały teatr, jest to wszystko, też w ogóle to dorastanie dookoła tego środowiska, to mnie zastanawiało, czy to wyobrażasz, że to jest coś takiego, co wydaje się dla mnie, jako z perspektywy dzisiaj, że niepokojące.",sadness
33,114.79,116.83,01:54,01:56,2.04,Sami nie wiemy w sumie.,sadness
685,4687.99,4691.09,78:07,78:11,3.1,"Tak, to był dyrektor kiedyś Radia Z.",sadness
712,4890.45,4916.13,81:30,81:56,25.68,"No dobra i teraz tak bo tutaj jest długi cytat tego ale on jest bardzo ciekawy, że skandalem jest prostytutowanie się osób publicznych które ochodzą za nieskazitelne damy żony i matki chcemy pokazać znacznie więcej niż w książce te kobiety wciąż są pokazywane w przestrzeni publicznej uznawane za wzór snut i przykład do naśladowania i zatrudniane przez reklamodawców widujesz te dziewczyny mają ci za złe, że zrobiłaś ten film tak które.",sadness
868,3216.97,3220.27,53:36,53:40,3.3,"Okej, a jakie szanse zmarnowałaś?",sadness
990,6870.09,6879.33,114:30,114:39,9.24,"I jakby nie mam takiego parcia, nie jestem taka zesperowana, żeby latać po tych restauracjach i rozmawiać z obcymi mężczyznami wciąż o tym samym.",sadness
583,4020.63,4025.19,67:00,67:05,4.56,"Ale to czekaj, to ty tęskniłaś za Tomkiem, Tomek miał problem z ego, dlaczego tego się nie dało pogodzić?",sadness
1146,4165.18,4168.34,69:25,69:28,3.16,"No właśnie, bo teraz o czym mówimy, bo nie może...",sadness
633,2147.82,2151.84,35:47,35:51,4.02,"Pod względem architektury, myślę, że samochody.",sadness
31,208.41,224.64,03:28,03:44,16.23,"Propos tego samochodu można to też traktować o związku o związkach w ogóle im więcej masz do wyboru tym, mniej wiesz dbasz o to skoro wiesz, że jest niewymienialne to dlatego kiedyś mniej, mniej wymieniali.",sadness
782,5311.21,5338.04,88:31,88:58,26.83,"A naprawdę bardzo bardzo się starali i bardzo bardzo chcieli No było mnóstwo telefonów i mnóstwo maili więc wiedziałam, że bardzo bardzo im zależy mało tego jeszcze jak wychodziłam z samochodu to i on i Michał Wigurski wybiegli z parasolkami żeby jakkolwiek mi, przeprowadzić z samochodu do studia i wtedy właśnie Kuba powiedział nic się nie martw jest u nas super rodzina atmosfera ja w ogóle się nie martwię czemu tak pomyślałeś w ogóle.",sadness
650,2212.55,2212.64,36:52,36:52,0.09,"No i tutaj opowiedziałem chłopakom historię, którą wy już znacie, pokazując na koniec firmy opublikowane przez polską policję.",sadness
89,701.4,709.87,11:41,11:49,8.47,"To gdzie mógł być ten most za daleko No bo dzisiaj już pewnie trochę więcej wiesz też No potrafisz ocenić na przykład, że gdzieś czułaś się może niekomfortowo jak to wyglądało.",sadness
239,1804.27,1809.75,30:04,30:09,5.48,No ale w ogóle skąd pojawił się ten pomysł żeby jeździć do Elżbiety Zapędowskiej w Warszawie bo tam jeździłaś chyba raz w tygodniu.,sadness
48,195.81,202.25,03:15,03:22,6.44,Widzę samochód pierwszy od pięciu minut.,sadness
439,3055.94,3066.96,50:55,51:06,11.02,"Trochę bo, dobry cytat znalazłem Myślę, że piłkarze prowadzili, prowadzili się na równo z muzykami wciągali te same kreski mnie to bawiło miałam o 19 20 lat.",sadness
909,6218.48,6219.9,103:38,103:39,1.42,"Bo wiesz, bo taki...",sadness
376,2624.64,2642.35,43:44,44:02,17.71,"Więc, dokładnie za każdym razem czułam to samo przez najbliższe 20 lat kiedy potrafiły się takie, przełomowe momenty miałam, czułam o to jest właśnie ten moment to jest właśnie moment dobrze od tego od tej chwili wszystko się zmieni i pamiętasz pierwszy.",sadness
25,72.01,74.85,01:12,01:14,2.84,"No i moi drodzy, takim prostym sposobem przyszła sama zrobiona.",sadness
1068,3929.99,3943.84,65:29,65:43,13.85,"Wręcz odwrotnie, my staramy się jakby znaleźć coś i co w tym drugim sezonie wydaje mi się, że, że jeszcze bardziej się udaje, czyli znaleźć jakąś taką psychologiczną bazę dla tej postaci, czyli jakąś jego totalną samotność.",sadness
281,2087.14,2102.51,34:47,35:02,15.37,"Cię wyrzucili z internetu zaczęłam mieszkać w mieszkaniu zaczęłam wynajmować mieszkania 9 razy zmieniam mieszkanie mieszkam w każdej dzielnicy Warszawy, pierwsze mieszkanie Przepraszam mieszkanie pokój No pierwszy pokój który wynajęłam w mieszkaniu to był na ulicy Chmielnej.",sadness
195,779.95,789.27,12:59,13:09,9.32,"Ja od 15 roku życia u mnie było solarium, smażonka, więc ja dziękować Bogu mając 50 wyglądam jak wyglądam i nie płaczę z tego powodu.",sadness
574,2235.52,2248.93,37:15,37:28,13.41,"No wiem, ale jak bardzo mocno to było, bo to się wyprowadziłaś, to wiem, ale zastanawiało mnie, czy kiedy jest program telewizyjny, To czy jest tak, że im się trochę nogi uginają, że może to ma sens, że jest jakaś rozmowa?",sadness
568,2218.08,2221.1,36:58,37:01,3.02,"I te pamiętniki tam pewnie tylko rosły w ogóle, tak?",sadness
942,6505.51,6520.85,108:25,108:40,15.34,"na samorozwój ale też na to żeby móc w spokoju dochodzić do pewnych wniosków to jest naprawdę coś, coś niesamowitego i nigdy więcej, już nie zmienię tej decyzji.",sadness
1169,4255.48,4263.16,70:55,71:03,7.68,"Ale gdybyś na przykład nagrywała piosenki, pisała piosenki, to by ci dało takie samo spełnienie, jak to, że je publikujesz?",sadness
441,3070.06,3077.54,51:10,51:17,7.48,2006 zerwałaś kontrakt z menadżerem Virgin tam coś się nie wypaliło coś się wypaliło czy chodziło coś innego.,sadness
9,39.27,42.38,00:39,00:42,3.11,"Nie pomijam trudnych tematów, ale nie rozmawiam tylko o nich.",sadness
128,434.6,442.04,07:14,07:22,7.44,"A internet jest taką przestrzeją, że niestety, tak jak powiedzieliście, w życiu normalnym oni tego nie wyrzucą z siebie, bo się boją, bo nie mają na tyle odwagi.",sadness
164,485.69,488.35,08:05,08:08,2.66,Samochód do środka raczej nie wjedzie!,sadness
364,1290.1,1291.72,21:30,21:31,1.62,Zadanie niesamowicie ciężkie.,sadness
502,1987.8,1995.9,33:07,33:15,8.1,"Czyli wracasz do domu do godziny dziewiętnastej, możesz wyjść, spać poza domem u koleżanki raz na miesiąc załóżmy.",sadness
1007,6992.23,6998.25,116:32,116:38,6.02,Ale może faktycznie płodzi jakieś mądre osoby które w porę umieją się wysochać żeby.,sadness
41,223.26,234.18,03:43,03:54,10.92,"Pamiętam, jak jechałem w pociągu, potem już chodziłem do taksówki i ja mówię, bo ja nie mogę trzymać w taksówce, boli mnie wzrok, boli mnie głowa od razu, ale mówię jeszcze, ja muszę wiedzieć, ja muszę jeszcze jedną stronę, ja jeszcze ostrę.",sadness
1419,5203.88,5222.43,86:43,87:02,18.55,"To, że jest mniejsze zainteresowanie Zainteresowanie to złe słowo, bo nie czuję, że jest mniejsze zainteresowanie, bo na przykład praca, którą wykonuje, jeśli chodzi o aktywizm, o walkę, wiesz, i uświadamianie ludzi i tak dalej, to jest duże zainteresowanie i mam ogromne wsparcie, ekspozycje mediów i jestem za to wdzięczna.",sadness
771,5251.74,5258.24,87:31,87:38,6.5,"No i co tam, Kuba przerwał chyba w ogóle program na pół roku, więc też to może trochę przeżył.",sadness
957,6613.4,6627.39,110:13,110:27,13.99,"No gorzej jest może z audycją i też z intelektem ale nieważne, po prostu żeby mieć kogokolwiek faceta żeby sobie podwyższyć status społeczny bo niestety jeszcze żyjemy w takich czasach których.",sadness
182,660.51,662.81,11:00,11:02,2.3,"Szkoda, że nie mamy flaków.",sadness
508,3598.64,3603.28,59:58,60:03,4.64,Wyszło samo wyszło samo ponieważ prywatnie jestem bardzo wstydliwa.,sadness
223,641.11,645.31,10:41,10:45,4.2,Ładne oczy w ogóle i jajcara niesamowita.,sadness
661,2563.27,2565.89,42:43,42:45,2.62,"W tej chwili możesz mówić wszystko i ja powiem, aha, tak powiedziałam?",sadness
1400,5094.48,5100.0,84:54,85:00,5.52,"Szczególnie, że wtedy mierzyłam się ze swoją diagnozą choroby i ze swoim nowym życiem.",sadness
243,792.74,794.9,13:12,13:14,2.16,"Dużo na tym straciłaś, na tej aferze?",sadness
137,584.55,585.67,09:44,09:45,1.12,I dzisiaj mi tego brakuje.,sadness
354,2484.23,2486.85,41:24,41:26,2.62,"Tak, o tej samej niezmiennie co wcześniej.",sadness
1122,4070.17,4075.39,67:50,67:55,5.22,"I musiałam sobie przewartościować wszystko, żeby znowu robić muzę.",sadness
1286,4691.55,4693.43,78:11,78:13,1.88,I mówi...,sadness
258,1905.31,1910.91,31:45,31:50,5.6,"Myślę, że na pewno czułam się bardzo samotna.",sadness
279,2080.88,2085.12,34:40,34:45,4.24,"pokoju i znalazł to, czyli to nie twoje nie ja wtedy nie pijam alkoholu.",sadness
473,1740.34,1745.12,29:00,29:05,4.78,"Może któregoś dnia ja przyjdę z czymś, żeby nie być z pustymi rękoma.",sadness
1242,4493.53,4498.67,74:53,74:58,5.14,"I ja mówię, no to trudno, to albo wrócę gdzieś indziej, albo zacznę od nowa.",sadness
119,500.44,509.16,08:20,08:29,8.72,"Ale później babcia cały czas była aktywna, bo jak już rodziców było stać na troszeczkę większe mieszkanie, to zabrali mnie do Warszawy, ale z babcią.",sadness
551,2170.22,2174.66,36:10,36:14,4.44,"Dokładnie, już spaghetti było, nigdy buźka nie ugruzona, wiesz, jakby...",sadness
339,1239.32,1242.92,20:39,20:42,3.6,"To wtedy najbardziej bym się wciągnęła w tą sprząt, a ja bym wiedziała o tym, że nie jestem z tym sama, nie?",sadness
453,3176.2,3184.0,52:56,53:04,7.8,Nie wyglądał dla mnie to nie było nie był koniec nie byłam przygotowana na to i nie chciałam tego końca dlaczego.,sadness
1359,4989.35,4989.91,83:09,83:09,0.56,"Wydaje mi się, że...",sadness
779,5287.84,5293.12,88:07,88:13,5.28,"I nawet chyba sobie pomyślałam wtedy, że może zostaniemy kolegami.",sadness
1065,3833.63,3843.79,63:53,64:03,10.16,"Bo wtedy po prostu się zapakowałam i pojechałam do niego ratować naszą relację i skupić się na jego karierze, gdyż on nie radził sobie z tym, że jego nie idzie, a moja tak.",sadness
810,5598.56,5602.44,93:18,93:22,3.88,No to do tego zaraz przejdziemy ale zacznijmy od samego początku.,sadness
822,3067.58,3075.76,51:07,51:15,8.18,"Widzisz, ja tak powiedziałam, ale dzisiaj, ponieważ znowu, ja cały czas nad sobą pracuję, to nie jest tak, że dziesięć lat temu powinnam...",sadness
97,791.66,831.18,13:11,13:51,39.52,"Uprawianie sportu jest dla mnie tak oczywiste jak picie wody czy czy mruganie, więc też jak mi zapytałeś czy śpiewała nie co bym robiła gdybym nie śpiewała to bym na pewno poszła w sport tam bym się totalnie wyżyła i to było dla mnie idealne więc taki bardziej nie nie nie jaka jaka córeczka po pierwsze on uważał, że super, że mam mały bius ponieważ to jest aerodynamiczna idealna sylwetka do biegania na 100 metrów, że w ogóle Irena Szewińska Olimpiady i tak dalej żeby w ogóle mi nie przyszło nic do głowy bo to będzie Kazał mi chłopaków na rękę kłaść na pierwszej randce, mierzył mi obwód bicepsa pierwsze rzeczy których mi nauczył to była gra w pokeraż w szachy, strzelanie i boks.",sadness
224,830.38,834.51,13:50,13:54,4.13,"Chciała, powiedziała sama, chciała, ale ma zasadę.",sadness
220,817.86,819.86,13:37,13:39,2.0,"No ja powiedziałam, że nie i się w ogóle przykryła.",sadness
284,2126.83,2141.13,35:26,35:41,14.3,Naprawdę szok bo paru miesiącach uciekłam stamtąd w nocy chyba nawet nie wzięłam wszystkich wszystkich ciuchów i gdzie uciekłaś uciekłam do innego do innego pokoju wtedy chyba zaczęłam mieszkać obok.,sadness
921,6346.91,6360.15,105:46,106:00,13.24,"do psychoterapeutki i ona powiedziała mi po godzinie, że ona mi nie pomoże, że jestem w takim stanie, że ja muszę iść do psychiatry i to natychmiast i dopiero wtedy zaczniemy terapię.",sadness
339,2420.88,2425.1,40:20,40:25,4.22,"Ja nie miałam pieniędzy, więc malowałam się na przykład wacikami na patyku.",sadness
767,5234.92,5241.78,87:14,87:21,6.86,"To moim zdaniem z każdego punktu widzenia, nawet już nie psychologicznego, to jest takie troszeczkę lincz i takie znęcanie się.",sadness
1425,5237.8,5240.7,87:17,87:20,2.9,A drugą sensowną pewnie.,sadness
251,1884.34,1886.54,31:24,31:26,2.2,To zupełnie inne miasto niż dzisiaj.,sadness
289,1197.56,1211.88,19:57,20:11,14.32,"Gdybym nie miała takiego silnego charakteru wszczepionego, silnego kręgosłupa moralnego, takiej dyscypliny, takiej pracowitości, to nie udałoby mi się osiągnąć w naszym zawodzie niczego, a może nie tak daleko bym zaszła, tak?",sadness
720,2708.38,2709.72,45:08,45:09,1.34,A wtedy już byłaś milionarką?,sadness
190,790.39,793.61,13:10,13:13,3.22,"Ja mówię, to brzmi niewdzięcznie teraz, a to nie, nie, o to chodzi.",sadness
55,110.28,112.76,01:50,01:52,2.48,Zasady były wiadome na samym początku.,sadness
301,971.18,975.64,16:11,16:15,4.46,"Ania, boli, boli, boli.",sadness
684,4686.29,4687.99,78:06,78:07,1.7,A kiedyś ktoś złożył ci taką propozycję?,sadness
1237,4472.97,4477.01,74:32,74:37,4.04,I po prostu poczucie wypalenia i też takiego psychicznego braku odpoczynku.,sadness
74,296.69,298.89,04:56,04:58,2.2,"Jakim jesteś pieszczochem, ty nie ujebiesz sam.",sadness
205,1593.53,1601.5,26:33,26:41,7.97,"Że nigdy problemów ze mną nie było ja w ogóle nie moja mama i w ogóle mojej rodzice mówili, że nigdy nie.",sadness
969,6782.62,6788.16,113:02,113:08,5.54,Nigdy nigdy nie poznałam takiego mężczyzny który by mi dał takie poczucie bezpieczeństwa.,sadness
153,359.83,361.79,05:59,06:01,1.96,Justyna się boi przykrywek do garnków.,sadness
1239,4480.77,4486.87,74:40,74:46,6.1,"I pamiętam dokładnie, że powiedziano mi wtedy, że nie ma powrotu.",sadness
53,236.65,248.65,03:56,04:08,12.0,"Babcia nauczyła mnie siły charakteru, niezłomności, niepoddawania się, takiej odpowiedzialności za innych, co nie wiem, czy do końca sobie tego życzyłam, ale tak się stało.",sadness
105,444.63,448.73,07:24,07:28,4.1,Więc powiedziałeś o nagraniu takiego podcastu.,sadness
584,4025.22,4054.96,67:05,67:34,29.74,"Wszyscy mnie zawsze o to pytają Zapytaj się tysiąc par dlaczego się kochają się rozstają się nie mówisz żeby my byliśmy parą ale to są tak zawikłane sytuacje jeszcze weszła wtedy osoba trzecia tam nasz menadżer który nakręcał Tomka że zaraz mu załatwi nową dodę a to Maciej był wtedy Durczak, że będzie trochę głupsza i naiwna i i wszyscy skupią się na tobie Tomek a ona będzie śpiewać tak samo oczywiście nie nikogo takiego nie znaleźli fani zespołu tak naprawdę byli mega wkurzeni na Tomka cały zespół został ze mną.",sadness
495,1955.31,1962.61,32:35,32:42,7.3,"Dla mnie ciekawe jest, nie wiem, pojechać do Barcelony i zwiedzać uliczki, zaglądać w jakieś małe kawiarnie i tak dalej.",sadness
289,930.87,934.15,15:30,15:34,3.28,"Mam pełną nartuzę na samą myśl o tym, co się tam będzie działo.",sadness
272,581.23,585.25,09:41,09:45,4.02,"Zobaczymy, czy tak samo poradzą sobie z potrawami, które będą jeszcze gorsze za chwilę.",sadness
570,1427.73,1436.45,23:47,23:56,8.72,"A Damian Kosiorek się wyćwiczył teraz i ostatnio nawet zlał tego Strongmana, z którym przegrał Dominik.",sadness
623,2439.04,2444.24,40:39,40:44,5.2,"Nie, nie mówię o tacie, tylko bardziej o tym, że nie miałam żadnej pomocy, tak, no bo jeżeli No ale jeszcze.",sadness
